Disclaimer: Although Stormwater Services makes every effort to ensure data quality in the monitoring program, errors do arise and may not be identified at the time the data was uploaded to this database.  The City of Durham does not assume any liability associated with the use of these data and is not obligated to notify parties of modifications or changes to the database.,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Query Results: ,,,,,,,,,,,,,,,
Name:EL10.7EC-EL1.9EC-EL5.0EC-EL5.5GC-EL5.6EC-EL7.1EC-EL7.1SEC-EL7.6SECT-EL7.9EC-EL8.1GC-EL8.2EC-EL8.5SEC-EL8.6SECUT-EL9.9EC-EL-Englewood-EL-Knox ,,,,,,,,,,,,,,,
Medium:Water,,,,,,,,,,,,,,,
Parameters: all ,,,,,,,,,,,,,,,
Project: Ambient,,,,,,,,,,,,,,,
Time Period:2016-05-02 ~ 2022-05-02,,,,,,,,,,,,,,,
Data was downloaded on May 23 2022 11:41 am,,,,,,,,,,,,,,,
The data contains the QA code. ,,,,,,,,,,,,,,,
For Help with QA code, please check http://www.durhamwaterquality.org/QAcode.php,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Station Name,Filtered,Parameter,Date/Time,Value,QA Code,Unit,QAQC Sample,Comments,Rain in Last 24 Hours,Sky Condition,Flow Severity,Comp  Code,Thalweg,Lab,Project
EL7.1EC,,Calcium,7/7/20 8:25,14358,,ug/L,,Murky Water,Yes,Partly Cloudy,2,G,Yes,SDWRF,Ambient
EL7.1EC,,Calcium,8/4/20 8:25,8251,,ug/L,,Heavy rains overnight from hurricane.,Yes,Partly Cloudy,4,G,Yes,SDWRF,Ambient
EL7.1EC,,Calcium,9/1/20 8:50,8712,,ug/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL7.1EC,,Calcium,10/6/20 8:45,2190,,ug/L,,Duplicate Site Duplicate,No,Sunny,3,G,Yes,SDWRF,Ambient
EL7.1EC,,Calcium,10/6/20 8:45,2012,,ug/L,,Duplicate Site Duplicate,No,Sunny,3,G,Yes,SDWRF,Ambient
EL7.1EC,,Calcium,11/3/20 8:25,1329,,ug/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
EL7.1EC,,Calcium,12/1/20 8:20,1083,,ug/L,, ,Yes,Sunny,3,G,Yes,SDWRF,Ambient
EL7.1EC,,Calcium,1/5/21 9:55,16720,,ug/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
EL7.1EC,,Calcium,2/2/21 10:20,1264,,ug/L,, ,Yes,Sunny,3,G,Yes,SDWRF,Ambient
EL7.1EC,,Calcium,3/2/21 9:40,1727,,ug/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL7.1EC,,Calcium,4/6/21 9:40,2140,,ug/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL7.1EC,,Calcium,5/4/21 9:30,1810,,ug/L,,Duplicate Site Duplicate,Yes,Sunny,3,G,Yes,SDWRF,Ambient
EL7.1EC,,Calcium,5/4/21 9:30,1768,,ug/L,,Duplicate Site Duplicate,Yes,Sunny,3,G,Yes,SDWRF,Ambient
EL7.1EC,,Calcium,6/1/21 9:20,1341,,ug/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL7.1EC,,Calcium,7/6/21 9:30,13470,,ug/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL7.1EC,,Calcium,8/3/21 9:20,20320,,ug/L,,Light rain,No,Overcast,3,G,Yes,SDWRF,Ambient
EL7.1EC,,Calcium,9/7/21 9:30,13500,J7,ug/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
EL7.1EC,,Calcium,10/12/21 10:10,14600,,ug/L,, ,No,Overcast,2,G,Yes,SDWRF,Ambient
EL7.1EC,,Calcium,11/2/21 9:25,13100,J7,ug/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL7.1EC,,Calcium,12/7/21 9:55,22000,J7,ug/L,, ,No,Partly Cloudy,2,G,Yes,SDWRF,Ambient
EL7.1EC,,Calcium,1/4/22 8:30,8950,,ug/L,,Winter storm over the weekend,No,Sunny,3,G,Yes,SDWRF,Ambient
EL7.1EC,,Calcium,2/1/22 8:45,34300,,ug/L,,Duplicate site; Winter storm over the weekend Duplicate,No,Sunny,2,G,Yes,SDWRF,Ambient
EL7.1EC,,Calcium,2/1/22 8:45,29400,,ug/L,,Duplicate site; Winter storm over the weekend Duplicate,No,Sunny,2,G,Yes,SDWRF,Ambient
EL7.1EC,,Calcium,3/1/22 8:45,15300,J7,ug/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Calcium,1/19/17 11:40,36545,,ug/L,,High conductivity due to ice treatment for snow storm,Yes,Sunny,2,G,Yes,SDWRF,Ambient
EL7.1SEC,,Calcium,2/14/17 11:30,24170,,ug/L,,merky water,No,Sunny,2,G,Yes,SDWRF,Ambient
EL7.1SEC,,Calcium,3/14/17 11:15,7736,,ug/L,,Staff Gage: 1.75',Yes,Partly Cloudy,2,G,Yes,SDWRF,Ambient
EL7.1SEC,,Calcium,4/11/17 10:55,28020,,ug/L,,Staff Gage: 1.41',No,Sunny,2,G,Yes,SDWRF,Ambient
EL7.1SEC,,Calcium,5/16/17 10:45,34190,,ug/L,,Staff Gage: 1.40',No,Sunny,2,G,Yes,SDWRF,Ambient
EL7.1SEC,,Calcium,6/13/17 10:40,17470,,ug/L,,Staff Gage: 1.49',No,Partly Cloudy,2,G,Yes,SDWRF,Ambient
EL7.1SEC,,Calcium,7/11/17 11:15,26090,,ug/L,,Staff Gage: 1.33',Yes,Sunny,2,G,Yes,SDWRF,Ambient
EL7.1SEC,,Calcium,8/15/17 11:15,12982,,ug/L,,Staff Gage: 1.42' Duplicate Site Duplicate,Yes,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Calcium,8/15/17 11:15,13210,,ug/L,,Staff Gage: 1.42' Duplicate Site Duplicate,Yes,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Calcium,9/12/17 11:10,19688,,ug/L,,Staff Gage: 1.82,Yes,outcast,1,G,Yes,SDWRF,Ambient
EL7.1SEC,,Calcium,10/10/17 11:10,10242,,ug/L,,Staff Gage: 1.42',Yes,Partly Cloudy,2,G,Yes,SDWRF,Ambient
EL7.1SEC,,Calcium,11/7/17 11:10,13930,,ug/L,,Staff Gage: 1.45',No,Overcast,2,G,Yes,SDWRF,Ambient
EL7.1SEC,,Calcium,12/5/17 11:30,NA,,ug/L,,Staff Gage: 1.38',No,Overcast,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Calcium,1/8/19 11:15,44519,,ug/L,, ,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Calcium,2/5/19 10:35,49471,,ug/L,, ,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Calcium,3/5/19 11:20,31695,,ug/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Calcium,4/2/19 11:00,27835,,ug/L,,Algae present,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Calcium,5/7/19 10:35,24625,,ug/L,, ,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Calcium,6/5/19 10:35,31170,,ug/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Calcium,7/9/19 10:15,20936,,ug/L,,Duplicate Site Duplicate,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Calcium,7/9/19 10:15,19256,,ug/L,,Duplicate Site Duplicate,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Calcium,8/6/19 10:05,9479,,ug/L,, ,Yes,Sunny,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Calcium,9/3/19 10:35,43685,,ug/L,,very stagnant water,No,Sunny,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Calcium,10/1/19 10:45,51289,,ug/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Calcium,11/5/19 10:25,22420,,ug/L,, ,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Calcium,12/3/19 10:45,28913,,ug/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Calcium,1/5/21 10:10,39120,,ug/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Calcium,2/2/21 10:35,3241,,ug/L,, ,Yes,Sunny,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Calcium,3/2/21 9:55,3072,,ug/L,,Staff gage above water,No,Sunny,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Calcium,4/6/21 9:55,4737,,ug/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Calcium,5/4/21 9:45,1584,,ug/L,,Staff Gage removed,Yes,Sunny,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Calcium,6/1/21 9:40,2003,,ug/L,,Duplicate Site Duplicate,No,Sunny,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Calcium,6/1/21 9:40,1995,,ug/L,,Duplicate Site Duplicate,No,Sunny,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Calcium,7/6/21 9:45,8727,,ug/L,,Staff gage out of water,No,Sunny,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Calcium,8/3/21 9:35,44610,,ug/L,,Staff gage out of water,No,Overcast,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Calcium,9/7/21 9:45,23900,J7,ug/L,,Staff gage out of water,No,Sunny,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Calcium,10/12/21 10:30,28200,,ug/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Calcium,11/2/21 9:35,26900,J7,ug/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL7.1SEC,,Calcium,12/7/21 10:10,39400,J7,ug/L,, ,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL7.9EC,,Calcium,5/10/16 8:30,21897,,ug/L,, ,Yes,Overcast,2,G,Yes,SDWRF,Ambient
EL7.9EC,,Calcium,6/14/16 8:45,22310,,ug/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL7.9EC,,Calcium,7/12/16 8:50,20701,,ug/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
EL7.9EC,,Calcium,8/9/16 8:45,17047,,ug/L,, ,Yes,Overcast,2,G,Yes,SDWRF,Ambient
EL7.9EC,,Calcium,9/13/16 8:45,24279,,ug/L,,Duplicate Site; Very low flow Duplicate,No,Sunny,2,G,Yes,SDWRF,Ambient
EL7.9EC,,Calcium,9/13/16 8:45,24923,,ug/L,,Duplicate Site; Very low flow Duplicate,No,Sunny,2,G,Yes,SDWRF,Ambient
EL7.9EC,,Calcium,10/11/16 8:35,14414,,ug/L,, ,No,Partly Cloudy,2,G,Yes,SDWRF,Ambient
EL7.9EC,,Calcium,11/8/16 9:00,24668,,ug/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
EL7.9EC,,Calcium,12/6/16 8:55,12445,,ug/L,,Raining,Yes,Overcast,2,G,Yes,SDWRF,Ambient
EL7.9EC,,Calcium,1/19/17 11:00,27635,,ug/L,,Staff Gage: 1.34,Yes,Sunny,2,G,Yes,SDWRF,Ambient
EL7.9EC,,Calcium,2/14/17 10:50,22290,,ug/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
EL7.9EC,,Calcium,3/14/17 10:35,8744,,ug/L,, ,Yes,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL7.9EC,,Calcium,4/11/17 10:05,24420,,ug/L,,Staff Gage: 1.33',No,Sunny,2,G,Yes,SDWRF,Ambient
EL7.9EC,,Calcium,5/16/17 10:00,17865,,ug/L,,Staff Gage: 1.36',No,Sunny,2,G,Yes,SDWRF,Ambient
EL7.9EC,,Calcium,6/13/17 10:00,21300,,ug/L,,Duplicate Site; Staff Gage: 1.35' Duplicate,No,Partly Cloudy,2,G,Yes,SDWRF,Ambient
EL7.9EC,,Calcium,6/13/17 10:00,21450,,ug/L,,Duplicate Site; Staff Gage: 1.35' Duplicate,No,Partly Cloudy,2,G,Yes,SDWRF,Ambient
EL7.9EC,,Calcium,7/11/17 10:25,15685,,ug/L,,Staff Gage: 1.32' very low flow,Yes,Sunny,2,G,Yes,SDWRF,Ambient
EL7.9EC,,Calcium,8/15/17 10:15,8932,,ug/L,,Staff Gage: 1.32',Yes,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL7.9EC,,Calcium,9/12/17 10:30,10804,,ug/L,,Staff Gage: 1.40',Yes,Overcast,2,G,Yes,SDWRF,Ambient
EL7.9EC,,Calcium,10/10/17 10:35,7296,,ug/L,,Staff Gage: 1.35',Yes,Overcast,2,G,Yes,SDWRF,Ambient
EL7.9EC,,Calcium,11/7/17 10:40,16660,,ug/L,,"Staff Gage: 1.33', very low flow, lots of leaf littler present",No,Overcast,1,G,Yes,SDWRF,Ambient
EL7.9EC,,Calcium,12/5/17 10:45,26170,,ug/L,,Staff Gage: 1.34',No,Overcast,3,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,1/19/17 9:25,47975,,ug/L,, ,Yes,Sunny,2,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,2/14/17 9:10,46840,,ug/L,,Duplicate Site Duplicate,No,Sunny,2,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,2/14/17 9:10,47220,,ug/L,,Duplicate Site Duplicate,No,Sunny,2,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,3/14/17 9:00,11918,,ug/L,, ,Yes,Overcast,2,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,4/11/17 8:30,52170,,ug/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,5/16/17 8:25,39460,,ug/L,,Merky water upstream,No,Partly Cloudy,2,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,6/13/17 7:51,22310,,ug/L,, ,No,Partly Cloudy,2,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,7/11/17 8:45,17120,,ug/L,, ,Yes,Overcast,2,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,8/15/17 8:35,37630,,ug/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,9/12/17 9:05,29200,,ug/L,, ,Yes,Overcast,2,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,10/10/17 9:00,15178,,ug/L,,very low flow,Yes,Overcast,2,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,11/7/17 8:55,32060,,ug/L,,"Duplicate Site, lots of leaf litter present Duplicate",No,Overcast,1,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,11/7/17 8:55,31180,,ug/L,,"Duplicate Site, lots of leaf litter present Duplicate",No,Overcast,1,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,12/5/17 9:05,44150,,ug/L,,Organic film present on water surface,No,Overcast,3,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,1/8/19 9:15,32207,,ug/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,2/5/19 8:40,26272,,ug/L,,"Duplicate Site. In March, discovered that new drinking water line being flushed with super-chlorinated"" water upstream. Duplicate""",No,Partly Cloudy,2,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,2/5/19 8:40,27460,,ug/L,,"Duplicate Site. In March, discovered that new drinking water line being flushed with super-chlorinated"" water upstream. Duplicate""",No,Partly Cloudy,2,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,3/5/19 8:50,29212,,ug/L,,"New drinking water line being flushed with super-chlorinated"" water upstream.""",Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,4/2/19 8:45,27658,,ug/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,5/7/19 8:40,24572,,ug/L,, ,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,6/5/19 8:40,23496,,ug/L,, ,No,Overcast,2,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,7/9/19 8:30,30422,,ug/L,,"Low DO, but no sewage smell or other obvious indicators",Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,8/6/19 8:35,33391,,ug/L,,Murky water,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,9/3/19 9:05,42146,,ug/L,,Murky water,No,Sunny,2,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,10/1/19 8:55,31246,,ug/L,,Duplicate Site Duplicate,No,Sunny,2,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,10/1/19 8:55,29619,,ug/L,,Duplicate Site Duplicate,No,Sunny,2,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,11/5/19 8:40,30017,,ug/L,,Murky/cloudy water,No,Partly Cloudy,2,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,12/3/19 8:35,59946,,ug/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,1/5/21 8:35,50690,,ug/L,, ,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,2/2/21 8:45,4279,,ug/L,,Duplicate Site Duplicate,Yes,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,2/2/21 8:45,4216,,ug/L,,Duplicate Site Duplicate,Yes,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,3/2/21 8:25,4753,,ug/L,, ,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,4/6/21 8:15,4939,,ug/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,5/4/21 8:15,2188,,ug/L,, ,Yes,Sunny,3,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,6/1/21 8:15,2097,,ug/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,7/6/21 8:15,20580,,ug/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,8/3/21 8:20,13950,,ug/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,9/7/21 8:25,34100,J7,ug/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,10/12/21 8:50,44000,,ug/L,,Duplicate Site Duplicate,No,Sunny,3,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,10/12/21 8:50,43500,,ug/L,,Duplicate Site Duplicate,No,Sunny,3,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,11/2/21 8:15,18100,J7,ug/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL8.1GC,,Calcium,12/7/21 8:20,46000,J7,ug/L,,"Heavy leaf litter in stream, high tannins",No,Partly Cloudy,2,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,5/11/16 8:40,33535,,ug/L,,Staff Gage:  0.68,No,Partly Cloudy,2,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,6/15/16 8:35,31389,,ug/L,,Staff Gage:  0.64; Barely discernable discharge,No,Partly Cloudy,1,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,7/13/16 8:35,22228,J7,ug/L,,Staff Gage:  0.73,Yes,Overcast,2,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,8/10/16 8:30,29672,,ug/L,,Staff Gage:  0.56,Yes,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,9/14/16 8:40,34060,,ug/L,,Duplicate Site; Staff Gage:  0.66 Duplicate,No,Partly Cloudy,2,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,9/14/16 8:40,34679,,ug/L,,Duplicate Site; Staff Gage:  0.66 Duplicate,No,Partly Cloudy,2,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,10/12/16 8:40,14848,,ug/L,,Staff Gage:  0.72,No,Sunny,2,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,11/9/16 9:05,6552,,ug/L,,"Staff Gage:  0.90; High stage, merky water",No,Overcast,2,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,12/8/16 9:00,19435,,ug/L,,Staff Gage:  0.67,Yes,Overcast,2,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,1/19/17 12:00,19115,,ug/L,, ,Yes,Sunny,2,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,2/14/17 11:45,12230,,ug/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,3/14/17 11:35,10624,,ug/L,, ,Yes,Partly Cloudy,2,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,4/11/17 11:05,35610,,ug/L,,"Staff Gage: 0.66' very low flow, stagnant water",No,Sunny,2,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,5/16/17 11:10,53900,,ug/L,,Staff Gage: 0.66' Very high conductivity,No,Sunny,2,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,6/13/17 10:55,35670,,ug/L,,Staff Gage: 0.68',No,Partly Cloudy,2,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,7/11/17 11:45,26235,,ug/L,,Staff Gage: 0.65',Yes,Sunny,2,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,8/15/17 11:40,18476,,ug/L,,Staff Gage: 0.66',Yes,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,9/12/17 11:18,9130,,ug/L,,Staff Gage: 0.78' Duplicate Site Duplicate,Yes,Overcast,1,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,9/12/17 11:18,9022,,ug/L,,Staff Gage: 0.78' Duplicate Site Duplicate,Yes,Overcast,1,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,10/10/17 11:25,10996,,ug/L,,Staff Gage: 0.67',Yes,Partly Cloudy,2,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,11/7/17 11:30,8610,,ug/L,,Staff Gage: 0.72',No,Overcast,2,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,12/5/17 11:45,10768,,ug/L,,Staff Gage: 0.62' Turbid water,No,Overcast,2,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,1/8/19 11:35,37225,,ug/L,, ,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,2/5/19 10:55,42878,,ug/L,, ,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,3/5/19 11:36,27422,,ug/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,4/2/19 11:20,37172,,ug/L,,Raining,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,5/7/19 10:50,28293,,ug/L,, ,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,6/5/19 10:55,32241,,ug/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,7/9/19 10:35,24793,,ug/L,, ,Yes,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,8/6/19 10:40,15214,,ug/L,,Duplicate Site Duplicate,Yes,Sunny,3,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,8/6/19 10:40,16191,,ug/L,,Duplicate Site Duplicate,Yes,Sunny,3,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,9/3/19 10:50,34957,,ug/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,10/1/19 11:05,38182,,ug/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,11/5/19 10:45,23041,,ug/L,, ,No,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,12/3/19 11:00,31691,,ug/L,,sampled further downstream due to channel shift,No,Sunny,3,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,1/5/21 10:30,34000,,ug/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,2/2/21 10:55,2602,,ug/L,, ,Yes,Sunny,3,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,3/2/21 10:10,2952,,ug/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,4/6/21 10:10,3163,,ug/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,5/4/21 10:00,1653,,ug/L,, ,Yes,Sunny,3,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,6/1/21 10:00,2030,,ug/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,7/6/21 10:05,12510,,ug/L,,Duplicate Site Duplicate,No,Sunny,3,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,7/6/21 10:05,1275,J2,ug/L,,Duplicate Site Duplicate,No,Sunny,3,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,8/3/21 9:45,36370,,ug/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,9/7/21 10:00,26500,J7,ug/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,10/12/21 10:45,27100,,ug/L,, ,No,Overcast,3,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,11/2/21 9:55,26300,J7,ug/L,, ,No,Sunny,3,G,Yes,SDWRF,Ambient
EL8.5SEC,,Calcium,12/7/21 10:30,36500,J7,ug/L,,"Heavy leaf littler, high tannins",No,Partly Cloudy,2,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Calcium,1/19/17 9:00,43780,,ug/L,,Duplicate Site Duplicate,Yes,Sunny,2,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Calcium,1/19/17 9:00,43700,,ug/L,,Duplicate Site Duplicate,Yes,Sunny,2,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Calcium,2/14/17 8:45,69850,,ug/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Calcium,3/14/17 8:40,21730,,ug/L,, ,Yes,Overcast,2,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Calcium,4/11/17 8:05,29670,,ug/L,, ,No,Sunny,2,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Calcium,5/16/17 8:05,42540,,ug/L,, ,No,Partly Cloudy,2,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Calcium,6/13/17 7:35,7860,,ug/L,, ,No,Partly Cloudy,2,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Calcium,7/11/17 8:20,46080,,ug/L,, ,Yes,Overcast,2,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Calcium,8/15/17 8:15,25770,,ug/L,, ,Yes,Overcast,3,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Calcium,9/12/17 8:27,14215,,ug/L,, ,Yes,Overcast,2,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Calcium,10/10/17 8:30,7052,,ug/L,,Duplicate Site Duplicate,Yes,Overcast,2,G,Yes,SDWRF,Ambient
EL8.6SECUT,,Calcium,10/10/17 8:30,5872,,ug/L,,Duplicate Site Duplicate,Yes,Overcast,2,G,Yes,SDWRF,Ambient
